date,variable,value,Gender,AgeRange
2017-11-01,women_45_54_rate,2.8,Women,45-54
2017-12-01,women_45_54_rate,2.7,Women,45-54
2018-01-01,women_45_54_rate,2.8,Women,45-54
2018-02-01,women_45_54_rate,3.0,Women,45-54
2018-03-01,women_45_54_rate,2.9,Women,45-54
2018-04-01,women_45_54_rate,3.0,Women,45-54
2018-05-01,women_45_54_rate,2.7,Women,45-54
2018-06-01,women_45_54_rate,3.1,Women,45-54
2018-07-01,women_45_54_rate,2.9,Women,45-54
2018-08-01,women_45_54_rate,2.7,Women,45-54
2018-09-01,women_45_54_rate,2.7,Women,45-54
2018-10-01,women_45_54_rate,2.8,Women,45-54
2018-11-01,women_45_54_rate,2.7,Women,45-54
2018-12-01,women_45_54_rate,2.8,Women,45-54
2019-01-01,women_45_54_rate,3.0,Women,45-54
2019-02-01,women_45_54_rate,2.7,Women,45-54
2019-03-01,women_45_54_rate,2.8,Women,45-54
2019-04-01,women_45_54_rate,2.3,Women,45-54
2019-05-01,women_45_54_rate,2.6,Women,45-54
2019-06-01,women_45_54_rate,2.6,Women,45-54
2019-07-01,women_45_54_rate,2.5,Women,45-54
2019-08-01,women_45_54_rate,2.6,Women,45-54
2019-09-01,women_45_54_rate,2.8,Women,45-54
2019-10-01,women_45_54_rate,2.6,Women,45-54
2019-11-01,women_45_54_rate,2.9,Women,45-54
2019-12-01,women_45_54_rate,2.6,Women,45-54
2020-01-01,women_45_54_rate,2.4,Women,45-54
2020-02-01,women_45_54_rate,2.5,Women,45-54
2020-03-01,women_45_54_rate,3.3,Women,45-54
2020-04-01,women_45_54_rate,13.3,Women,45-54
2020-05-01,women_45_54_rate,12.4,Women,45-54
2020-06-01,women_45_54_rate,9.3,Women,45-54
2020-07-01,women_45_54_rate,9.0,Women,45-54
2020-08-01,women_45_54_rate,6.8,Women,45-54
2020-09-01,women_45_54_rate,6.8,Women,45-54
2020-10-01,women_45_54_rate,5.8,Women,45-54
2020-11-01,women_45_54_rate,5.5,Women,45-54
2020-12-01,women_45_54_rate,5.6,Women,45-54
2021-01-01,women_45_54_rate,5.1,Women,45-54
2021-02-01,women_45_54_rate,5.3,Women,45-54
2021-03-01,women_45_54_rate,4.5,Women,45-54
2021-04-01,women_45_54_rate,4.5,Women,45-54
2021-05-01,women_45_54_rate,4.5,Women,45-54
2021-06-01,women_45_54_rate,4.6,Women,45-54
2021-07-01,women_45_54_rate,3.6,Women,45-54
2021-08-01,women_45_54_rate,3.9,Women,45-54
2021-09-01,women_45_54_rate,4.1,Women,45-54
2021-10-01,women_45_54_rate,4.3,Women,45-54
2021-11-01,women_45_54_rate,3.2,Women,45-54
2021-12-01,women_45_54_rate,3.0,Women,45-54
2022-01-01,women_45_54_rate,2.8,Women,45-54
2022-02-01,women_45_54_rate,2.6,Women,45-54
2022-03-01,women_45_54_rate,2.6,Women,45-54
2022-04-01,women_45_54_rate,2.3,Women,45-54
2022-05-01,women_45_54_rate,2.5,Women,45-54
2022-06-01,women_45_54_rate,2.6,Women,45-54
2022-07-01,women_45_54_rate,2.4,Women,45-54
2022-08-01,women_45_54_rate,2.7,Women,45-54
2022-09-01,women_45_54_rate,1.9,Women,45-54
2022-10-01,women_45_54_rate,2.7,Women,45-54
2022-11-01,women_45_54_rate,2.8,Women,45-54
2022-12-01,women_45_54_rate,2.5,Women,45-54
2023-01-01,women_45_54_rate,2.4,Women,45-54
2023-02-01,women_45_54_rate,2.8,Women,45-54
2023-03-01,women_45_54_rate,2.8,Women,45-54
2023-04-01,women_45_54_rate,2.5,Women,45-54
2023-05-01,women_45_54_rate,2.6,Women,45-54
2023-06-01,women_45_54_rate,2.3,Women,45-54
2023-07-01,women_45_54_rate,1.9,Women,45-54
2023-08-01,women_45_54_rate,2.2,Women,45-54
2023-09-01,women_45_54_rate,2.4,Women,45-54
2023-10-01,women_45_54_rate,2.2,Women,45-54
1948-01-01,men_55plus_rate,3.0,Men,55plus-rate
1948-02-01,men_55plus_rate,2.9,Men,55plus-rate
1948-03-01,men_55plus_rate,2.8,Men,55plus-rate
1948-04-01,men_55plus_rate,2.9,Men,55plus-rate
1948-05-01,men_55plus_rate,3.1,Men,55plus-rate
1948-06-01,men_55plus_rate,2.8,Men,55plus-rate
1948-07-01,men_55plus_rate,2.9,Men,55plus-rate
1948-08-01,men_55plus_rate,3.3,Men,55plus-rate
1948-09-01,men_55plus_rate,3.4,Men,55plus-rate
1948-10-01,men_55plus_rate,3.3,Men,55plus-rate
1948-11-01,men_55plus_rate,3.9,Men,55plus-rate
1948-12-01,men_55plus_rate,4.1,Men,55plus-rate
1949-01-01,men_55plus_rate,3.7,Men,55plus-rate
1949-02-01,men_55plus_rate,4.3,Men,55plus-rate
1949-03-01,men_55plus_rate,4.6,Men,55plus-rate
1949-04-01,men_55plus_rate,4.7,Men,55plus-rate
1949-05-01,men_55plus_rate,5.4,Men,55plus-rate
1949-06-01,men_55plus_rate,5.3,Men,55plus-rate
1949-07-01,men_55plus_rate,6.2,Men,55plus-rate
1949-08-01,men_55plus_rate,6.6,Men,55plus-rate
1949-09-01,men_55plus_rate,6.7,Men,55plus-rate
1949-10-01,men_55plus_rate,6.6,Men,55plus-rate
1949-11-01,men_55plus_rate,5.8,Men,55plus-rate
1949-12-01,men_55plus_rate,5.6,Men,55plus-rate
1950-01-01,men_55plus_rate,5.4,Men,55plus-rate
1950-02-01,men_55plus_rate,5.3,Men,55plus-rate
1950-03-01,men_55plus_rate,5.5,Men,55plus-rate
1950-04-01,men_55plus_rate,5.7,Men,55plus-rate
1950-05-01,men_55plus_rate,5.1,Men,55plus-rate
1950-06-01,men_55plus_rate,5.7,Men,55plus-rate
1950-07-01,men_55plus_rate,4.6,Men,55plus-rate
1950-08-01,men_55plus_rate,3.9,Men,55plus-rate
1950-09-01,men_55plus_rate,3.9,Men,55plus-rate
1950-10-01,men_55plus_rate,4.1,Men,55plus-rate
1950-11-01,men_55plus_rate,4.0,Men,55plus-rate
1950-12-01,men_55plus_rate,4.3,Men,55plus-rate
1951-01-01,men_55plus_rate,3.9,Men,55plus-rate
1951-02-01,men_55plus_rate,3.7,Men,55plus-rate
1951-03-01,men_55plus_rate,3.1,Men,55plus-rate
1951-04-01,men_55plus_rate,2.9,Men,55plus-rate
1951-05-01,men_55plus_rate,2.8,Men,55plus-rate
1951-06-01,men_55plus_rate,3.1,Men,55plus-rate
1951-07-01,men_55plus_rate,2.4,Men,55plus-rate
1951-08-01,men_55plus_rate,2.3,Men,55plus-rate
1951-09-01,men_55plus_rate,2.4,Men,55plus-rate
1951-10-01,men_55plus_rate,3.3,Men,55plus-rate
1951-11-01,men_55plus_rate,2.6,Men,55plus-rate
1951-12-01,men_55plus_rate,2.5,Men,55plus-rate
1952-01-01,men_55plus_rate,2.4,Men,55plus-rate
1952-02-01,men_55plus_rate,2.5,Men,55plus-rate
1952-03-01,men_55plus_rate,2.6,Men,55plus-rate
1952-04-01,men_55plus_rate,2.7,Men,55plus-rate
1952-05-01,men_55plus_rate,2.7,Men,55plus-rate
1952-06-01,men_55plus_rate,2.6,Men,55plus-rate
1952-07-01,men_55plus_rate,2.9,Men,55plus-rate
1952-08-01,men_55plus_rate,3.1,Men,55plus-rate
1952-09-01,men_55plus_rate,2.8,Men,55plus-rate
1952-10-01,men_55plus_rate,2.5,Men,55plus-rate
1952-11-01,men_55plus_rate,2.3,Men,55plus-rate
1952-12-01,men_55plus_rate,2.3,Men,55plus-rate
1953-01-01,men_55plus_rate,2.8,Men,55plus-rate
1953-02-01,men_55plus_rate,2.8,Men,55plus-rate
1953-03-01,men_55plus_rate,2.5,Men,55plus-rate
1953-04-01,men_55plus_rate,2.5,Men,55plus-rate
1953-05-01,men_55plus_rate,2.2,Men,55plus-rate
1953-06-01,men_55plus_rate,2.0,Men,55plus-rate
1953-07-01,men_55plus_rate,3.0,Men,55plus-rate
1953-08-01,men_55plus_rate,2.4,Men,55plus-rate
1953-09-01,men_55plus_rate,2.7,Men,55plus-rate
1953-10-01,men_55plus_rate,2.6,Men,55plus-rate
1953-11-01,men_55plus_rate,3.3,Men,55plus-rate
1953-12-01,men_55plus_rate,3.5,Men,55plus-rate
1954-01-01,men_55plus_rate,3.5,Men,55plus-rate
1954-02-01,men_55plus_rate,3.7,Men,55plus-rate
1954-03-01,men_55plus_rate,4.3,Men,55plus-rate
1954-04-01,men_55plus_rate,4.7,Men,55plus-rate
1954-05-01,men_55plus_rate,4.7,Men,55plus-rate
1954-06-01,men_55plus_rate,4.8,Men,55plus-rate
1954-07-01,men_55plus_rate,4.9,Men,55plus-rate
1954-08-01,men_55plus_rate,4.8,Men,55plus-rate
1954-09-01,men_55plus_rate,4.8,Men,55plus-rate
1954-10-01,men_55plus_rate,5.1,Men,55plus-rate
1954-11-01,men_55plus_rate,4.7,Men,55plus-rate
1954-12-01,men_55plus_rate,4.7,Men,55plus-rate
1955-01-01,men_55plus_rate,4.7,Men,55plus-rate
1955-02-01,men_55plus_rate,4.4,Men,55plus-rate
1955-03-01,men_55plus_rate,4.2,Men,55plus-rate
1955-04-01,men_55plus_rate,4.3,Men,55plus-rate
1955-05-01,men_55plus_rate,4.0,Men,55plus-rate
1955-06-01,men_55plus_rate,4.4,Men,55plus-rate
1955-07-01,men_55plus_rate,3.8,Men,55plus-rate
1955-08-01,men_55plus_rate,4.2,Men,55plus-rate
1955-09-01,men_55plus_rate,3.9,Men,55plus-rate
1955-10-01,men_55plus_rate,4.9,Men,55plus-rate
1955-11-01,men_55plus_rate,4.1,Men,55plus-rate
1955-12-01,men_55plus_rate,4.0,Men,55plus-rate
1956-01-01,men_55plus_rate,3.7,Men,55plus-rate
1956-02-01,men_55plus_rate,3.6,Men,55plus-rate
1956-03-01,men_55plus_rate,3.2,Men,55plus-rate
1956-04-01,men_55plus_rate,3.5,Men,55plus-rate
1956-05-01,men_55plus_rate,3.8,Men,55plus-rate
1956-06-01,men_55plus_rate,3.6,Men,55plus-rate
1956-07-01,men_55plus_rate,3.4,Men,55plus-rate
1956-08-01,men_55plus_rate,2.9,Men,55plus-rate
1956-09-01,men_55plus_rate,3.2,Men,55plus-rate
1956-10-01,men_55plus_rate,3.2,Men,55plus-rate
1956-11-01,men_55plus_rate,3.5,Men,55plus-rate
1956-12-01,men_55plus_rate,3.8,Men,55plus-rate
1957-01-01,men_55plus_rate,3.4,Men,55plus-rate
1957-02-01,men_55plus_rate,3.4,Men,55plus-rate
1957-03-01,men_55plus_rate,3.4,Men,55plus-rate
1957-04-01,men_55plus_rate,3.3,Men,55plus-rate
1957-05-01,men_55plus_rate,3.5,Men,55plus-rate
1957-06-01,men_55plus_rate,3.3,Men,55plus-rate
1957-07-01,men_55plus_rate,3.3,Men,55plus-rate
1957-08-01,men_55plus_rate,3.3,Men,55plus-rate
1957-09-01,men_55plus_rate,3.7,Men,55plus-rate
1957-10-01,men_55plus_rate,3.7,Men,55plus-rate
1957-11-01,men_55plus_rate,3.7,Men,55plus-rate
1957-12-01,men_55plus_rate,4.0,Men,55plus-rate
1958-01-01,men_55plus_rate,4.1,Men,55plus-rate
1958-02-01,men_55plus_rate,4.8,Men,55plus-rate
1958-03-01,men_55plus_rate,5.2,Men,55plus-rate
1958-04-01,men_55plus_rate,5.6,Men,55plus-rate
1958-05-01,men_55plus_rate,5.6,Men,55plus-rate
1958-06-01,men_55plus_rate,5.4,Men,55plus-rate
1958-07-01,men_55plus_rate,5.7,Men,55plus-rate
1958-08-01,men_55plus_rate,5.8,Men,55plus-rate
1958-09-01,men_55plus_rate,5.9,Men,55plus-rate
1958-10-01,men_55plus_rate,6.2,Men,55plus-rate
1958-11-01,men_55plus_rate,5.8,Men,55plus-rate
1958-12-01,men_55plus_rate,5.8,Men,55plus-rate
1959-01-01,men_55plus_rate,5.3,Men,55plus-rate
1959-02-01,men_55plus_rate,5.1,Men,55plus-rate
1959-03-01,men_55plus_rate,4.8,Men,55plus-rate
1959-04-01,men_55plus_rate,4.5,Men,55plus-rate
1959-05-01,men_55plus_rate,4.5,Men,55plus-rate
1959-06-01,men_55plus_rate,4.0,Men,55plus-rate
1959-07-01,men_55plus_rate,4.5,Men,55plus-rate
1959-08-01,men_55plus_rate,3.9,Men,55plus-rate
1959-09-01,men_55plus_rate,4.2,Men,55plus-rate
1959-10-01,men_55plus_rate,5.0,Men,55plus-rate
1959-11-01,men_55plus_rate,4.8,Men,55plus-rate
1959-12-01,men_55plus_rate,4.3,Men,55plus-rate
1960-01-01,men_55plus_rate,4.5,Men,55plus-rate
1960-02-01,men_55plus_rate,4.3,Men,55plus-rate
1960-03-01,men_55plus_rate,4.4,Men,55plus-rate
1960-04-01,men_55plus_rate,4.4,Men,55plus-rate
1960-05-01,men_55plus_rate,4.0,Men,55plus-rate
1960-06-01,men_55plus_rate,4.8,Men,55plus-rate
1960-07-01,men_55plus_rate,4.5,Men,55plus-rate
1960-08-01,men_55plus_rate,4.8,Men,55plus-rate
1960-09-01,men_55plus_rate,4.5,Men,55plus-rate
1960-10-01,men_55plus_rate,4.8,Men,55plus-rate
1960-11-01,men_55plus_rate,4.5,Men,55plus-rate
1960-12-01,men_55plus_rate,4.7,Men,55plus-rate
1961-01-01,men_55plus_rate,5.2,Men,55plus-rate
1961-02-01,men_55plus_rate,5.2,Men,55plus-rate
1961-03-01,men_55plus_rate,5.5,Men,55plus-rate
1961-04-01,men_55plus_rate,5.7,Men,55plus-rate
1961-05-01,men_55plus_rate,6.0,Men,55plus-rate
1961-06-01,men_55plus_rate,5.6,Men,55plus-rate
1961-07-01,men_55plus_rate,6.3,Men,55plus-rate
1961-08-01,men_55plus_rate,6.3,Men,55plus-rate
1961-09-01,men_55plus_rate,6.3,Men,55plus-rate
1961-10-01,men_55plus_rate,5.7,Men,55plus-rate
1961-11-01,men_55plus_rate,5.3,Men,55plus-rate
1961-12-01,men_55plus_rate,5.3,Men,55plus-rate
1962-01-01,men_55plus_rate,4.9,Men,55plus-rate
1962-02-01,men_55plus_rate,4.3,Men,55plus-rate
1962-03-01,men_55plus_rate,4.3,Men,55plus-rate
1962-04-01,men_55plus_rate,4.4,Men,55plus-rate
1962-05-01,men_55plus_rate,4.8,Men,55plus-rate
1962-06-01,men_55plus_rate,4.4,Men,55plus-rate
1962-07-01,men_55plus_rate,4.1,Men,55plus-rate
1962-08-01,men_55plus_rate,4.4,Men,55plus-rate
1962-09-01,men_55plus_rate,4.6,Men,55plus-rate
1962-10-01,men_55plus_rate,4.6,Men,55plus-rate
1962-11-01,men_55plus_rate,5.1,Men,55plus-rate
1962-12-01,men_55plus_rate,5.1,Men,55plus-rate
1963-01-01,men_55plus_rate,4.6,Men,55plus-rate
1963-02-01,men_55plus_rate,4.9,Men,55plus-rate
1963-03-01,men_55plus_rate,4.6,Men,55plus-rate
1963-04-01,men_55plus_rate,4.5,Men,55plus-rate
1963-05-01,men_55plus_rate,4.7,Men,55plus-rate
1963-06-01,men_55plus_rate,4.4,Men,55plus-rate
1963-07-01,men_55plus_rate,4.1,Men,55plus-rate
1963-08-01,men_55plus_rate,3.8,Men,55plus-rate
1963-09-01,men_55plus_rate,3.9,Men,55plus-rate
1963-10-01,men_55plus_rate,4.1,Men,55plus-rate
1963-11-01,men_55plus_rate,4.2,Men,55plus-rate
1963-12-01,men_55plus_rate,4.4,Men,55plus-rate
1964-01-01,men_55plus_rate,4.2,Men,55plus-rate
1964-02-01,men_55plus_rate,4.2,Men,55plus-rate
1964-03-01,men_55plus_rate,4.2,Men,55plus-rate
1964-04-01,men_55plus_rate,4.0,Men,55plus-rate
1964-05-01,men_55plus_rate,3.8,Men,55plus-rate
1964-06-01,men_55plus_rate,4.0,Men,55plus-rate
1964-07-01,men_55plus_rate,3.7,Men,55plus-rate
1964-08-01,men_55plus_rate,3.9,Men,55plus-rate
1964-09-01,men_55plus_rate,4.4,Men,55plus-rate
1964-10-01,men_55plus_rate,4.0,Men,55plus-rate
1964-11-01,men_55plus_rate,3.3,Men,55plus-rate
1964-12-01,men_55plus_rate,3.2,Men,55plus-rate
1965-01-01,men_55plus_rate,3.4,Men,55plus-rate
1965-02-01,men_55plus_rate,3.4,Men,55plus-rate
1965-03-01,men_55plus_rate,3.5,Men,55plus-rate
1965-04-01,men_55plus_rate,3.5,Men,55plus-rate
1965-05-01,men_55plus_rate,3.1,Men,55plus-rate
1965-06-01,men_55plus_rate,3.4,Men,55plus-rate
1965-07-01,men_55plus_rate,3.3,Men,55plus-rate
1965-08-01,men_55plus_rate,3.6,Men,55plus-rate
1965-09-01,men_55plus_rate,3.3,Men,55plus-rate
1965-10-01,men_55plus_rate,3.3,Men,55plus-rate
1965-11-01,men_55plus_rate,3.1,Men,55plus-rate
1965-12-01,men_55plus_rate,2.8,Men,55plus-rate
1966-01-01,men_55plus_rate,2.9,Men,55plus-rate
1966-02-01,men_55plus_rate,3.0,Men,55plus-rate
1966-03-01,men_55plus_rate,2.9,Men,55plus-rate
1966-04-01,men_55plus_rate,2.7,Men,55plus-rate
1966-05-01,men_55plus_rate,2.9,Men,55plus-rate
1966-06-01,men_55plus_rate,2.6,Men,55plus-rate
1966-07-01,men_55plus_rate,3.0,Men,55plus-rate
1966-08-01,men_55plus_rate,2.8,Men,55plus-rate
1966-09-01,men_55plus_rate,2.6,Men,55plus-rate
1966-10-01,men_55plus_rate,2.3,Men,55plus-rate
1966-11-01,men_55plus_rate,2.4,Men,55plus-rate
1966-12-01,men_55plus_rate,2.5,Men,55plus-rate
1967-01-01,men_55plus_rate,2.6,Men,55plus-rate
1967-02-01,men_55plus_rate,2.3,Men,55plus-rate
1967-03-01,men_55plus_rate,2.5,Men,55plus-rate
1967-04-01,men_55plus_rate,2.6,Men,55plus-rate
1967-05-01,men_55plus_rate,2.6,Men,55plus-rate
1967-06-01,men_55plus_rate,2.5,Men,55plus-rate
1967-07-01,men_55plus_rate,2.3,Men,55plus-rate
1967-08-01,men_55plus_rate,2.6,Men,55plus-rate
1967-09-01,men_55plus_rate,2.0,Men,55plus-rate
1967-10-01,men_55plus_rate,2.4,Men,55plus-rate
1967-11-01,men_55plus_rate,2.7,Men,55plus-rate
1967-12-01,men_55plus_rate,2.5,Men,55plus-rate
1968-01-01,men_55plus_rate,2.4,Men,55plus-rate
1968-02-01,men_55plus_rate,2.3,Men,55plus-rate
1968-03-01,men_55plus_rate,2.2,Men,55plus-rate
1968-04-01,men_55plus_rate,1.9,Men,55plus-rate
1968-05-01,men_55plus_rate,2.1,Men,55plus-rate
1968-06-01,men_55plus_rate,2.3,Men,55plus-rate
1968-07-01,men_55plus_rate,2.2,Men,55plus-rate
1968-08-01,men_55plus_rate,2.0,Men,55plus-rate
1968-09-01,men_55plus_rate,2.1,Men,55plus-rate
1968-10-01,men_55plus_rate,1.9,Men,55plus-rate
1968-11-01,men_55plus_rate,2.0,Men,55plus-rate
1968-12-01,men_55plus_rate,1.8,Men,55plus-rate
1969-01-01,men_55plus_rate,1.8,Men,55plus-rate
1969-02-01,men_55plus_rate,1.8,Men,55plus-rate
1969-03-01,men_55plus_rate,1.8,Men,55plus-rate
1969-04-01,men_55plus_rate,1.7,Men,55plus-rate
1969-05-01,men_55plus_rate,1.5,Men,55plus-rate
1969-06-01,men_55plus_rate,1.8,Men,55plus-rate
1969-07-01,men_55plus_rate,2.0,Men,55plus-rate
1969-08-01,men_55plus_rate,2.1,Men,55plus-rate
1969-09-01,men_55plus_rate,2.0,Men,55plus-rate
1969-10-01,men_55plus_rate,2.2,Men,55plus-rate
1969-11-01,men_55plus_rate,2.0,Men,55plus-rate
1969-12-01,men_55plus_rate,2.2,Men,55plus-rate
1970-01-01,men_55plus_rate,2.1,Men,55plus-rate
1970-02-01,men_55plus_rate,2.4,Men,55plus-rate
1970-03-01,men_55plus_rate,2.8,Men,55plus-rate
1970-04-01,men_55plus_rate,2.7,Men,55plus-rate
1970-05-01,men_55plus_rate,3.0,Men,55plus-rate
1970-06-01,men_55plus_rate,2.8,Men,55plus-rate
1970-07-01,men_55plus_rate,2.9,Men,55plus-rate
1970-08-01,men_55plus_rate,3.0,Men,55plus-rate
1970-09-01,men_55plus_rate,3.2,Men,55plus-rate
1970-10-01,men_55plus_rate,3.1,Men,55plus-rate
1970-11-01,men_55plus_rate,3.5,Men,55plus-rate
1970-12-01,men_55plus_rate,3.7,Men,55plus-rate
1971-01-01,men_55plus_rate,3.8,Men,55plus-rate
1971-02-01,men_55plus_rate,3.8,Men,55plus-rate
1971-03-01,men_55plus_rate,3.5,Men,55plus-rate
1971-04-01,men_55plus_rate,3.6,Men,55plus-rate
1971-05-01,men_55plus_rate,3.4,Men,55plus-rate
1971-06-01,men_55plus_rate,3.2,Men,55plus-rate
1971-07-01,men_55plus_rate,3.1,Men,55plus-rate
1971-08-01,men_55plus_rate,3.3,Men,55plus-rate
1971-09-01,men_55plus_rate,3.0,Men,55plus-rate
1971-10-01,men_55plus_rate,2.9,Men,55plus-rate
1971-11-01,men_55plus_rate,3.1,Men,55plus-rate
1971-12-01,men_55plus_rate,3.0,Men,55plus-rate
1972-01-01,men_55plus_rate,3.1,Men,55plus-rate
1972-02-01,men_55plus_rate,3.3,Men,55plus-rate
1972-03-01,men_55plus_rate,3.5,Men,55plus-rate
1972-04-01,men_55plus_rate,3.5,Men,55plus-rate
1972-05-01,men_55plus_rate,3.4,Men,55plus-rate
1972-06-01,men_55plus_rate,3.4,Men,55plus-rate
1972-07-01,men_55plus_rate,3.1,Men,55plus-rate
1972-08-01,men_55plus_rate,3.4,Men,55plus-rate
1972-09-01,men_55plus_rate,3.3,Men,55plus-rate
1972-10-01,men_55plus_rate,3.5,Men,55plus-rate
1972-11-01,men_55plus_rate,2.6,Men,55plus-rate
1972-12-01,men_55plus_rate,2.9,Men,55plus-rate
1973-01-01,men_55plus_rate,2.5,Men,55plus-rate
1973-02-01,men_55plus_rate,2.3,Men,55plus-rate
1973-03-01,men_55plus_rate,2.3,Men,55plus-rate
1973-04-01,men_55plus_rate,2.4,Men,55plus-rate
1973-05-01,men_55plus_rate,2.6,Men,55plus-rate
1973-06-01,men_55plus_rate,2.7,Men,55plus-rate
1973-07-01,men_55plus_rate,2.8,Men,55plus-rate
1973-08-01,men_55plus_rate,2.6,Men,55plus-rate
1973-09-01,men_55plus_rate,2.7,Men,55plus-rate
1973-10-01,men_55plus_rate,2.8,Men,55plus-rate
1973-11-01,men_55plus_rate,2.7,Men,55plus-rate
1973-12-01,men_55plus_rate,2.4,Men,55plus-rate
1974-01-01,men_55plus_rate,2.7,Men,55plus-rate
1974-02-01,men_55plus_rate,2.9,Men,55plus-rate
1974-03-01,men_55plus_rate,2.3,Men,55plus-rate
1974-04-01,men_55plus_rate,2.4,Men,55plus-rate
1974-05-01,men_55plus_rate,2.3,Men,55plus-rate
1974-06-01,men_55plus_rate,2.5,Men,55plus-rate
1974-07-01,men_55plus_rate,2.7,Men,55plus-rate
1974-08-01,men_55plus_rate,3.2,Men,55plus-rate
1974-09-01,men_55plus_rate,2.8,Men,55plus-rate
1974-10-01,men_55plus_rate,2.8,Men,55plus-rate
1974-11-01,men_55plus_rate,2.8,Men,55plus-rate
1974-12-01,men_55plus_rate,3.5,Men,55plus-rate
1975-01-01,men_55plus_rate,4.0,Men,55plus-rate
1975-02-01,men_55plus_rate,4.2,Men,55plus-rate
1975-03-01,men_55plus_rate,4.4,Men,55plus-rate
1975-04-01,men_55plus_rate,4.8,Men,55plus-rate
1975-05-01,men_55plus_rate,4.7,Men,55plus-rate
1975-06-01,men_55plus_rate,4.6,Men,55plus-rate
1975-07-01,men_55plus_rate,4.6,Men,55plus-rate
1975-08-01,men_55plus_rate,4.5,Men,55plus-rate
1975-09-01,men_55plus_rate,4.5,Men,55plus-rate
1975-10-01,men_55plus_rate,4.7,Men,55plus-rate
1975-11-01,men_55plus_rate,4.7,Men,55plus-rate
1975-12-01,men_55plus_rate,4.8,Men,55plus-rate
1976-01-01,men_55plus_rate,4.3,Men,55plus-rate
1976-02-01,men_55plus_rate,4.5,Men,55plus-rate
1976-03-01,men_55plus_rate,4.7,Men,55plus-rate
1976-04-01,men_55plus_rate,4.4,Men,55plus-rate
1976-05-01,men_55plus_rate,4.4,Men,55plus-rate
1976-06-01,men_55plus_rate,4.8,Men,55plus-rate
1976-07-01,men_55plus_rate,4.2,Men,55plus-rate
1976-08-01,men_55plus_rate,4.6,Men,55plus-rate
1976-09-01,men_55plus_rate,4.5,Men,55plus-rate
1976-10-01,men_55plus_rate,4.3,Men,55plus-rate
1976-11-01,men_55plus_rate,4.4,Men,55plus-rate
1976-12-01,men_55plus_rate,3.9,Men,55plus-rate
1977-01-01,men_55plus_rate,4.2,Men,55plus-rate
1977-02-01,men_55plus_rate,4.6,Men,55plus-rate
1977-03-01,men_55plus_rate,4.2,Men,55plus-rate
1977-04-01,men_55plus_rate,3.8,Men,55plus-rate
1977-05-01,men_55plus_rate,3.8,Men,55plus-rate
1977-06-01,men_55plus_rate,3.3,Men,55plus-rate
1977-07-01,men_55plus_rate,3.5,Men,55plus-rate
1977-08-01,men_55plus_rate,3.4,Men,55plus-rate
1977-09-01,men_55plus_rate,3.8,Men,55plus-rate
1977-10-01,men_55plus_rate,4.2,Men,55plus-rate
1977-11-01,men_55plus_rate,3.8,Men,55plus-rate
1977-12-01,men_55plus_rate,3.8,Men,55plus-rate
1978-01-01,men_55plus_rate,3.3,Men,55plus-rate
1978-02-01,men_55plus_rate,3.3,Men,55plus-rate
1978-03-01,men_55plus_rate,3.2,Men,55plus-rate
1978-04-01,men_55plus_rate,3.3,Men,55plus-rate
1978-05-01,men_55plus_rate,3.2,Men,55plus-rate
1978-06-01,men_55plus_rate,3.0,Men,55plus-rate
1978-07-01,men_55plus_rate,3.2,Men,55plus-rate
1978-08-01,men_55plus_rate,2.7,Men,55plus-rate
1978-09-01,men_55plus_rate,2.9,Men,55plus-rate
1978-10-01,men_55plus_rate,3.0,Men,55plus-rate
1978-11-01,men_55plus_rate,2.7,Men,55plus-rate
1978-12-01,men_55plus_rate,2.8,Men,55plus-rate
1979-01-01,men_55plus_rate,2.8,Men,55plus-rate
1979-02-01,men_55plus_rate,2.9,Men,55plus-rate
1979-03-01,men_55plus_rate,2.9,Men,55plus-rate
1979-04-01,men_55plus_rate,2.9,Men,55plus-rate
1979-05-01,men_55plus_rate,2.8,Men,55plus-rate
1979-06-01,men_55plus_rate,2.9,Men,55plus-rate
1979-07-01,men_55plus_rate,3.1,Men,55plus-rate
1979-08-01,men_55plus_rate,2.9,Men,55plus-rate
1979-09-01,men_55plus_rate,2.9,Men,55plus-rate
1979-10-01,men_55plus_rate,2.9,Men,55plus-rate
1979-11-01,men_55plus_rate,2.8,Men,55plus-rate
1979-12-01,men_55plus_rate,2.7,Men,55plus-rate
1980-01-01,men_55plus_rate,3.3,Men,55plus-rate
1980-02-01,men_55plus_rate,2.8,Men,55plus-rate
